36,lata,can,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4e442c07b04b51b12485754619c99034.mp3
37,fuera,out,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e17b6b8eb4dec4d6c90a9a5ccb91f584.mp3
38,otros,other,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f3ecc66a36e6639751b61f3ea57e9608.mp3
39,eran,were,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4841c60f0de96cbd6fdaf190d9832881.mp3
40,que,which,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fddd78eeb626538449ffacca62e69fe6.mp3
41,hacer,do,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/cef6c97f524dda88ca51c3b2f3de4893.mp3
42,su,their,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/7059707e67eb080d7899d6eb367cfa67.mp3
43,tiempo,time,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/55d944671f1ab966614f6ffd44866466.mp3
44,si,if,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/040d8ac3d588a9a9d1d9d83f645a2a3a.mp3
45,lo hará,will,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/2a3ff22f4dee206426dd3002472f7b5b.mp3
46,cómo,how,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/07bb7c45834b44698af03256305c6e0b.mp3
47,dicho,said,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/831d69686032252a9b69223f74af2223.mp3
48,un,an,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/80a2699191b9600270dbfbb50bad3bcf.mp3
49,cada,each,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/39e44fc50f02131817e56f1e38024805.mp3
50,decir,tell,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/870d9bda18a80cf1d9a917a1815c34d2.mp3
51,hace,does,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/5edafbd3f521334510eb399632dcbfe4.mp3
52,conjunto,set,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f45644bb9c04917aa0261c0c1e418020.mp3
53,tres,three,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/dafff5027e6fd40b63078f0fbb8144f4.mp3
54,querer,want,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/9488598d5506d3b2380db02f0922de9c.mp3
55,aire,air,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/2c7fd83df9df7ed59f753f90472293f1.mp3
56,así,well,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fa70812ebd048de4ada75d0b84078f1d.mp3
57,también,also,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b07e2ec8502eed5460235054a86004bb.mp3
58,jugar,play,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/657733254a92bf2323c0a1e7295f31d7.mp3
59,pequeño,small,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/cb904e20248cd19b22df2a99a658e886.mp3
60,fin,end,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/cf2ea3353ab7f61de7c8251b0d635622.mp3
61,poner,put,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/bda4edc9dd346ad375eefd842b14a88e.mp3
62,casa,home,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8fa3d3ada56b8ca51347c2d9b25464ad.mp3
63,leer,read,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/6abed247cba4290b4764e22d6b3cfbba.mp3
64,mano,hand,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/04e11ec6443b245a73db1f396ba4dc21.mp3
65,puerto,port,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f911d13b6b4f906bb48f26ca4f90801d.mp3
66,grande,large,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b7201de109d4fd97217ce2eff77569b7.mp3
67,deletrear,spell,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/75e72ae83700d6a77a66fad4acfc5ed9.mp3
68,añadir,add,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b7d40df6e79fd834422a7169af64c8d6.mp3
69,incluso,even,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/225ef73a0c8068b546768e613a114ff9.mp3
70,tierra,land,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4baa34a22f1dcdb8ff728819f32530de.mp3
71,aquí,here,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/5c80f075c0a0d47121f85a52236fe4ce.mp3
72,debe,must,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a48eaaf41e8bd7ea056086b28a7d7c3a.mp3
73,grande,big,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b7201de109d4fd97217ce2eff77569b7.mp3
74,alto,high,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/2d00b83ecb6454ac6d33f402c356c713.mp3
75,tal,such,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/de86baa5561b3dc05adb66cfb4a48c7d.mp3
76,siga,follow,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/aeae980ab66af24fec0d5294f2bd1eeb.mp3
77,acto,act,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fe05949b4b5a61e799454ed863aba231.mp3
78,por qué,why,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/63afbbe77dcee98157275b33d2fbca5a.mp3
79,preguntar,ask,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/9b0d08b9dad72e6469405b37e8d8c006.mp3
80,hombres,men,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/91283d47534dd5b97eb521d29df1750e.mp3
81,cambio,change,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/db0e4c71669fd729a6befcf00595821a.mp3
82,se fue,went,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/72ddc180c8367421435fe5086382b005.mp3
83,luz,light,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/482a9b9893b3ff667e504b846e307a68.mp3
84,tipo,kind,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/ef39cbd1021d7513c46e9a220db85177.mp3
85,fuera,off,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e17b6b8eb4dec4d6c90a9a5ccb91f584.mp3
86,necesitará,need,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/aa73aa3101823ed5789200d1b453d7a5.mp3
87,casa,house,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8fa3d3ada56b8ca51347c2d9b25464ad.mp3
88,imagen,picture,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/360dd53d3cba5ca73bd6d024e1ffbefb.mp3
89,tratar,try,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b23173cf30fb6dcd20058eda2e190ee0.mp3
90,nosotros,us,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/2c93e0808bc383cf6922c76bf2b9b4b9.mp3
91,de nuevo,again,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4b6b21c72039830af9d4b71f355220ab.mp3
92,animal,animal,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/c3b2b4dfba0b85dcc87b033d6ced14c7.mp3
93,punto,point,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/44e220d9dc3cbe8c8fb022a3d852c6d6.mp3
94,madre,mother,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a3f826fbf3bbb20b86a69d33d954643c.mp3
95,mundo,world,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/cc4542f630b9e85e5712727cca3003fd.mp3
96,cerca,near,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4d9aa7cfa925b35d3f48a23a6ac9fec5.mp3
97,construir,build,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e545dbd72029940661a9be8ec0ccfc44.mp3
98,auto,self,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/27492f04691843a3b78cfdfc7a35b919.mp3
99,tierra,earth,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4baa34a22f1dcdb8ff728819f32530de.mp3
100,padre,father,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/dc4c2cc0d752d28362c1014ab4948f43.mp3
101,cualquier,any,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8916cfb3a79c3a945bc33dd7cc036ea3.mp3
102,nuevo,new,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a09b2bce47a3b5ec2ceb4198a22f5b15.mp3
103,trabajo,work,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/ea70ccd0414ed2dd1a55660f6836589b.mp3
104,parte,part,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8f50fc8b1d7d1ded29c623336989743e.mp3
105,tomar,take,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/084d1531d6209613013fe0de8f044e56.mp3
106,conseguir,get,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/ae248e23fb89600838bbeb4f530e9d08.mp3
107,lugar,place,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/3cfa0c48d70dc8f1933e0ff0192fa023.mp3
108,hecho,made,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/bf998138f93992abd142a8d0df4912c0.mp3
109,vivir,live,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/27b7f4599d421e16b8387d54ac7eebf9.mp3
110,donde,where,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/801172b2f10707a8aa95f8e62ca977cf.mp3
111,después,after,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8ad6d195037ad9c0a4be6a2db9d01b19.mp3
112,espalda,back,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/bb2141fb80d33981954189e3696f3b1b.mp3
113,poco,little,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/0e31f78c45d3065276869efc9145fa54.mp3
114,sólo,only,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/28a49b10d5372148881a94aa6b97367b.mp3
115,ronda,round,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/d14b2330bd4568726c2f6bd5953402d0.mp3
116,hombre,man,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/61cd91874e2c9ccaf6c30f5a15c6107b.mp3
117,años,year,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/3c3dc4817f142ddc2c93cf6fed3f8933.mp3
118,vino,came,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/0c8e0b45fa4b5803b10f20a5f3b5450b.mp3
119,show,show,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b017bf6fd59f1f7f3944c6753b92d615.mp3
120,cada,every,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/39e44fc50f02131817e56f1e38024805.mp3
121,buena,good,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fc359022fe8ca922b21fb73399723469.mp3
122,me,me,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/539e2aeea93e350c32ca45a3bc69a158.mp3
123,dar,give,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/2bb23ac3130d14efd3fa26f84afbcb42.mp3
124,nuestro,our,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/135d3fbe39c41254da5145c877a8ae6f.mp3
125,bajo,under,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/80b5b91eba5f582eb538d6a28a403420.mp3
126,nombre,name,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a64686a806705ed0b63f15c430889760.mp3
127,muy,very,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/65629251073d7f2bd14ff756b5516134.mp3
128,a través de,through,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/de43375cb3a830461d821f2082642f18.mp3
129,sólo,just,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/28a49b10d5372148881a94aa6b97367b.mp3
130,forma,form,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b84a46a33b691aef664ce9916e5b4f2c.mp3
131,frase,sentence,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4c61546b8fed39e3fad29d0ea4b728b4.mp3
132,gran,great,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/c86708a9fa12c10ebba67a4b6b07edcc.mp3
133,pensar,think,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f0d5c804ea34ab9c78eea21b58ffd0d1.mp3
134,decir,say,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/870d9bda18a80cf1d9a917a1815c34d2.mp3
135,ayudar,help,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/5ed8174583117bd105cb872119a9478b.mp3
136,bajo,low,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/80b5b91eba5f582eb538d6a28a403420.mp3
137,línea,line,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/113273407665af60e8713fbfd9a1fb95.mp3
138,ser distinto,differ,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/80fb653a619d4ee2e5f035690c4f5513.mp3
139,a su vez,turn,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/b1955a21b01654039f87740047821add.mp3
140,causa,cause,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/3764cd13931ba0f692c6bb2194390dc2.mp3
141,mucho,much,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e58e35b309f48be1bee794727576fcc1.mp3
142,significará,mean,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fbba9e622adcd67731bf51f7f9462c5b.mp3
143,antes,before,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/1246bc9dda42e8ceb86ba36c360957da.mp3
144,movimiento,move,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/872398d7cdcac7e4b2d2f6048f884f35.mp3
145,derecho,right,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/214c7e2ddabb5c30407c98bd2396e730.mp3
146,niño,boy,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/557bbe84ed65f2790a35de3c70bba5b3.mp3
147,viejo,old,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/6e80ec3f2ecf4956e66a34b6fbd79416.mp3
148,demasiado,too,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/efdb9d8dcc508afbd56dcdcec7304045.mp3
149,misma,same,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/c80fd8dfb797469eab510d04f70cc72e.mp3
150,ella,she,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/79baf410f4e5697dd04b655160bf3da0.mp3
151,todo,all,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fed86312fec00475e8aab23f57b2f679.mp3
152,hay,there,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/63b54aa4c51017b13d9f25cc17707a8b.mp3
153,cuando,when,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/56762c94ed76e2b2d5175275f68314bd.mp3
154,hasta,up,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/c8283cfbfa0279884a68af8ed746ce76.mp3
155,uso,use,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/39b28e2ee12be1eda987c33c71fe06c6.mp3
156,su,your,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/7059707e67eb080d7899d6eb367cfa67.mp3
157,camino,way,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/88b68f8c18b6220aaae649645d365bd0.mp3
158,acerca,about,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/0ae250e9716ff4fe75615ab0f2662bde.mp3
159,muchos,many,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f9f2f3ca2bd1e6244b3369b7b33cdc48.mp3
160,entonces,then,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/93328ce753b054a97fb0955aa0b7cbe4.mp3
161,ellos,them,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/7bf2802105c70aa36d9db9df1a684fde.mp3
162,escribir,write,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/df009748de6553fe48362bec4ec4bc04.mp3
163,haría,would,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/dda8bd907db9f5e63ecbd1a7dfdefefe.mp3
164,como,like,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/07bb7c45834b44698af03256305c6e0b.mp3
165,así,so,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fa70812ebd048de4ada75d0b84078f1d.mp3
166,éstos,these,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/6d8b8ce0363c4b8dab6b5016f8def190.mp3
167,su,her,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/7059707e67eb080d7899d6eb367cfa67.mp3
168,largo,long,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/4da36576cc6a2eaa22fe5d5356435e60.mp3
169,hacer,make,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/cef6c97f524dda88ca51c3b2f3de4893.mp3
170,cosa,thing,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/924308453fc19ff659068288af30968a.mp3
171,ver,see,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/7fbb078f32950b18220c2f9293d19f62.mp3
172,él,him,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/0f711bc562c1086e601cd7b62d65f781.mp3
173,dos,two,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fab81ce4402cf4061ac0d5e4e1399a43.mp3
174,tiene,has,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/c856f4222580fbf09d7a641b7b26a2aa.mp3
175,buscar,look,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/9fff787ba602aa68e40197caf1d4bfbc.mp3
176,más,more,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/ef8de8155a06804334436ecb63610c8e.mp3
177,día,day,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e860fdc013f8de3c610396e99e902a86.mp3
178,podía,could,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/54d9e0ddfa7b01dea9677df3be884978.mp3
179,ir,go,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/3505a293abb41526083a9ec46634e66e.mp3
180,venir,come,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/73404e26903eac6d46a8d78f793d9c64.mp3
181,hizo,did,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e2118b656605416eab3c9f54b15eb013.mp3
182,número,number,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/dda1079e142eb772637f69066d37a835.mp3
183,sonar,sound,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/5380d9c75a8786689389b1d36ccffb48.mp3
184,no,no,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/d17b7767b3822c8beb51e2e429e49b42.mp3
185,más,most,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/ef8de8155a06804334436ecb63610c8e.mp3
186,personas,people,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/3c6fdf78b5f6634d8ef3b52150827784.mp3
187,mi,my,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e2ff80e253ca9a466abd3a28d9289ace.mp3
188,sobre,over,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a588246a1a0304d206161533235e61b2.mp3
189,saber,know,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a85e53e9c216e26ed99c7a165b7effe9.mp3
190,agua,water,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/ace2669e6bd4dae2c1d0540940b62184.mp3
191,que,than,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fddd78eeb626538449ffacca62e69fe6.mp3
192,llamada,call,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/ab860ab20f5767b8605061058eeeb466.mp3
193,primero,first,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/17fb6e5a62e7c23e270e57da29aaa7fb.mp3
194,que,who,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/fddd78eeb626538449ffacca62e69fe6.mp3
195,puede,may,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a6a2c24f05e0998bfa86f34e4b4dfa54.mp3
196,abajo,down,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/d0d616c63ef378bd770b8e057f9c0b89.mp3
197,lado,side,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f9bec4f6c326664794bef963a6ff36e3.mp3
198,estado,been,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8aa0c659d67636b9b357ced32f23ccd3.mp3
199,ahora,now,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8c284f4f18316f3c87b555d8cc490e4d.mp3
200,encontrar,find,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/bba8eae0538c2d6d96db0e3edd25247a.mp3
201,cabeza,head,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/e5751409224dd14205ccb8632fe933f6.mp3
202,de pie,stand,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/44c926c08f33673ad517804de6a8ee10.mp3
203,propio,own,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/563afbd2d080b3d0cbed421907e27597.mp3
204,página,page,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f173a6f0faae115e5ac0f64a8a1f7311.mp3
205,debería,should,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/efcf4a0ef6ea6fd81a7eaccda8993cd7.mp3
206,país,country,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/f82692bf9847f1683411fbab3c63cb95.mp3
207,encontrado,found,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/332eec06091f023866a92c2ec32db5a8.mp3
208,respuesta,answer,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/82e4cdb83bcfa2e4bb289d466e905c3a.mp3
209,escuela,school,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/3d917ca90482269bd5a1630c86741a0f.mp3
210,crecer,grow,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/a3927ddadc3bc6ca72b620609a4307da.mp3
211,estudio,study,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/818c08b6c090d343298f9a042da46d49.mp3
212,todavía,still,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/94660ed8b5e1d21dbc018a0af53566a5.mp3
213,aprender,learn,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/9a8f0227167420d00b1b735518c2deff.mp3
214,planta,plant,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/30e7c66905e0c75594e0a7c8a54c45fc.mp3
215,cubierta,cover,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/edb8bc6d5b1f1a9bb17b76cdb4a04d0f.mp3
216,alimentos,food,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/efaa53ccbfe43eece054aabf5336ca16.mp3
217,sol,sun,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/45c7a969395e093b2067c6f5fbb51231.mp3
218,cuatro,four,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/9d5abba0427c841c1bb0a5a54229d8e0.mp3
219,entre,between,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/30284ec9357270e2915e782d1c3288a0.mp3
220,estado,state,https://goforbroca.s3-us-west-2.amazonaws.com/es-ES/8aa0c659d67636b9b357ced32f23ccd3.mp3
